id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
IL15RA	8	0.96508	0.96569	0.999995	537	0	0.02322	0.35496	0.48821	0.999995	243	2	0.02322
TLR9	8	0.93025	0.9296	0.999995	498	0	0.014379	0.35632	0.48968	0.999995	244	2	0.014379
TFDP1	8	0.77272	0.77181	0.999995	386	1	-0.029692	0.35819	0.49135	0.999995	245	1	-0.029692
PRKAA1	8	0.74767	0.74923	0.999995	369	1	-0.026986	0.35903	0.49212	0.999995	246	2	-0.026986
AKT1	8	0.86989	0.8696	0.999995	443	0	-0.0054129	0.35935	0.4925	0.999995	247	1	-0.0054129
ARAP2	8	0.94997	0.95007	0.999995	518	0	0.031566	0.36039	0.49339	0.999995	248	2	0.031566
STAT5B	8	0.73237	0.73682	0.999995	359	1	0.014343	0.36283	0.49599	0.999995	249	1	0.014343
ENPP6	8	0.77459	0.77337	0.999995	387	1	0.029431	0.36445	0.49758	0.999995	250	2	0.029431
KSR2	8	0.14265	0.27611	0.999995	110	3	-0.030582	0.36513	0.49825	0.999995	251	1	-0.030582
CNEP1R1	8	0.95096	0.95106	0.999995	519	0	0.030309	0.36648	0.49966	0.999995	252	2	0.030309
AHR	8	0.083692	0.18236	0.999995	79	3	-0.014759	0.36783	0.5012	0.999995	253	2	-0.014759
SLC37A4	8	0.90405	0.90325	0.999995	473	0	0.043104	0.36851	0.50193	0.999995	254	2	0.043104
TAPBP	8	0.90536	0.90456	0.999995	475	0	0.0091976	0.36918	0.50271	0.999995	255	2	0.0091976
FANCM	8	0.91414	0.91355	0.999995	484	0	0.00071531	0.36973	0.50324	0.999995	256	1	0.00071531
OAS3	8	0.11849	0.23823	0.999995	97	3	-0.015878	0.3743	0.508	0.999995	257	1	-0.015878
VAMP1	8	0.86639	0.86595	0.999995	441	0	0.0029911	0.37543	0.50917	0.999995	258	1	0.0029911
EFR3A	8	0.94154	0.94104	0.999995	511	0	0.023392	0.37661	0.51052	0.999995	259	2	0.023392
RASSF1	8	0.22533	0.36573	0.999995	144	1	-0.0048476	0.38109	0.5151	0.999995	260	1	-0.0048476
CCL2	8	0.65605	0.68328	0.999995	324	1	0.032976	0.38334	0.51741	0.999995	261	1	0.032976
SLC4A1	8	0.55208	0.62563	0.999995	284	1	-0.00019445	0.38447	0.51859	0.999995	262	1	-0.00019445
PTGER4	8	0.62742	0.66525	0.999995	315	1	0.0019883	0.38671	0.52099	0.999995	263	2	0.0019883
XKR6	8	0.32303	0.46033	0.999995	190	2	0.0049443	0.39074	0.52516	0.999995	264	2	0.0049443
NCOA5	8	0.68211	0.69963	0.999995	336	1	-0.014	0.39116	0.52559	0.999995	265	2	-0.014
MKX	8	0.97263	0.97332	0.999995	546	0	0.018124	0.39141	0.52582	0.999995	266	2	0.018124
NLRP3	8	0.99498	0.99498	0.999995	568	0	0.045914	0.39208	0.52656	0.999995	267	2	0.045914
IFI30	8	0.70584	0.71647	0.999995	347	1	0.013589	0.39449	0.52916	0.999995	268	1	0.013589
TNFSF15	8	0.27213	0.41037	0.999995	164	2	0.0088292	0.3989	0.53171	0.999995	269	1	0.0088292
PDCD10	8	0.88203	0.88194	0.999995	452	0	-0.00095479	0.40655	0.53511	0.999995	270	1	-0.00095479
VCAN	8	0.88873	0.88865	0.999995	456	0	0.035784	0.40872	0.53607	0.999995	271	1	0.035784
TLR8	8	0.96535	0.96594	0.999995	538	0	0.022966	0.4098	0.53649	0.999995	272	1	0.022966
IRAK4	8	0.28498	0.42257	0.999995	169	2	-0.018775	0.41518	0.5392	0.999995	273	1	-0.018775
SPIRE1	8	0.32609	0.46324	0.999995	191	1	-0.014746	0.41626	0.53976	0.999995	274	1	-0.014746
LPL	8	0.24299	0.3826	0.999995	153	1	0.039451	0.42477	0.54358	0.999995	275	1	0.039451
GTF2IRD1	8	0.95599	0.9566	0.999995	525	0	0.027007	0.42793	0.54483	0.999995	276	1	0.027007
MAP2K2	8	0.084013	0.18276	0.999995	80	2	-0.033094	0.44353	0.55158	0.999995	277	1	-0.033094
HIF1A	8	0.34999	0.48685	0.999995	200	1	0.0027552	0.44455	0.55216	0.999995	278	1	0.0027552
POLR2E	8	0.31877	0.45634	0.999995	187	1	-0.024003	0.4466	0.55302	0.999995	279	1	-0.024003
IQCH	8	0.068361	0.15745	0.999995	71	3	-0.0019604	0.45068	0.55486	0.999995	280	1	-0.0019604
GPSM3	8	0.00099021	0.0049836	0.083154	35	5	-0.078648	0.4527	0.55584	0.999995	281	1	-0.078648
TMEM80	8	0.99213	0.99212	0.999995	562	0	0.020467	0.45573	0.55735	0.999995	282	1	0.020467
RPS26	8	0.14141	0.27408	0.999995	109	3	0.0021881	0.46374	0.56096	0.999995	283	1	0.0021881
TMED7-TICAM2	8	0.00023189	0.0012917	0.026211	28	5	-0.096904	0.46672	0.56262	0.999995	284	1	-0.096904
NFATC1	8	0.066055	0.15328	0.999995	69	3	-0.027094	0.4677	0.56305	0.999995	285	1	-0.027094
CFTR	8	0.7174	0.7252	0.999995	352	1	0.011865	0.46869	0.56357	0.999995	286	1	0.011865
SIRT1	8	0.89862	0.89817	0.999995	468	0	0.0093963	0.47066	0.56462	0.999995	287	1	0.0093963
ZBTB7C	8	0.91232	0.91173	0.999995	481	0	0.010637	0.47653	0.56781	0.999995	288	1	0.010637
LACC1	8	0.39074	0.52671	0.999995	224	2	0.0028219	0.48234	0.5708	0.999995	289	1	0.0028219
FLOT1	8	0.59362	0.64646	0.999995	302	1	0.0021476	0.48523	0.57213	0.999995	290	1	0.0021476
TRAM1	8	0.25462	0.3932	0.999995	157	2	-0.0013719	0.48905	0.57377	0.999995	291	1	-0.0013719
CIITA	8	0.73128	0.736	0.999995	357	1	0.02491	0.49001	0.57419	0.999995	292	1	0.02491
IRF4	8	0.26403	0.40252	0.999995	161	2	-0.01348	0.51057	0.58492	0.999995	293	1	-0.01348
CCDC22	8	0.074306	0.16738	0.999995	76	3	0.0084736	0.51332	0.58621	0.999995	294	1	0.0084736
MYC	8	0.98752	0.98731	0.999995	557	0	0.026896	0.51514	0.58724	0.999995	295	1	0.026896
GPR18	8	0.60441	0.6524	0.999995	307	1	-0.0046133	0.51877	0.58894	0.999995	296	1	-0.0046133
ALG2	8	0.56961	0.6348	0.999995	293	1	-0.048542	0.52058	0.58985	0.999995	297	1	-0.048542
TYK2	8	0.83031	0.82889	0.999995	417	0	-0.014531	0.52238	0.59077	0.999995	298	1	-0.014531
TNFSF11	8	0.96544	0.96604	0.999995	539	0	0.01696	0.52863	0.59431	0.999995	299	1	0.01696
COMMD8	8	0.58575	0.64254	0.999995	297	1	0.0030827	0.53744	0.59933	0.999995	300	1	0.0030827
C3	8	0.88491	0.88484	0.999995	453	0	0.002392	0.54266	0.60195	0.999995	301	1	0.002392
RCL1	8	0.58891	0.64412	0.999995	300	1	0.019339	0.54438	0.60305	0.999995	302	1	0.019339
CD151	8	0.98788	0.98766	0.999995	559	0	0.027038	0.54782	0.6052	0.999995	303	1	0.027038
RELA	8	6.1113e-06	1.4847e-05	0.000456	18	6	-0.1713	0.54868	0.60563	0.999995	304	1	-0.1713
FAM50A	8	0.9686	0.96935	0.999995	541	0	0.01419	0.54953	0.60618	0.999995	305	1	0.01419
NAAA	8	0.21478	0.35585	0.999995	137	2	-0.015976	0.55123	0.6071	0.999995	306	1	-0.015976
DNTTIP1	8	0.58257	0.64086	0.999995	296	1	-0.011102	0.55547	0.60962	0.999995	307	1	-0.011102
HSPA1B	8	0.39811	0.53395	0.999995	228	2	-0.041782	0.55631	0.6102	0.999995	308	1	-0.041782
TLR6	8	0.42738	0.56347	0.999995	247	2	0.019022	0.55884	0.61167	0.999995	309	1	0.019022
ZNF79	8	0.69204	0.70611	0.999995	341	1	-0.022479	0.55967	0.61222	0.999995	310	1	-0.022479
HAT1	8	0.11905	0.23911	0.999995	99	2	0.0093406	0.56467	0.61497	0.999995	311	1	0.0093406
RWDD3	8	0.90069	0.90009	0.999995	470	0	-0.022796	0.56797	0.61691	0.999995	312	1	-0.022796
SLC12A5	8	0.21983	0.36061	0.999995	141	1	-0.019078	0.56961	0.61791	0.999995	313	1	-0.019078
KSR1	8	0.95486	0.95528	0.999995	524	0	0.0075752	0.57288	0.61953	0.999995	314	1	0.0075752
ZCCHC24	8	0.30399	0.44174	0.999995	181	2	-0.00026087	0.57613	0.62128	0.999995	315	1	-0.00026087
PSMB9	8	0.56797	0.63391	0.999995	292	1	-0.036419	0.57694	0.62172	0.999995	316	1	-0.036419
TMPRSS11F	8	0.89023	0.89008	0.999995	459	0	0.0012706	0.57936	0.62316	0.999995	317	1	0.0012706
CSF2RB	8	0.15437	0.29464	0.999995	120	3	-0.0085672	0.58016	0.62358	0.999995	318	1	-0.0085672
ACTL6A	8	0.38671	0.52283	0.999995	222	1	0.0052172	0.58177	0.62439	0.999995	319	1	0.0052172
CD38	8	0.022712	0.067983	0.827132	48	3	0.0065429	0.58257	0.6248	0.999995	320	1	0.0065429
IL18R1	8	0.89269	0.89225	0.999995	462	0	0.022702	0.58496	0.62612	0.999995	321	1	0.022702
HIST1H3A	8	0.81639	0.81501	0.999995	411	0	-0.028345	0.58575	0.62665	0.999995	322	1	-0.028345
ARPC4	8	0.93108	0.93042	0.999995	500	0	0.02428	0.58733	0.62744	0.999995	323	1	0.02428
EHMT2	8	0.09706	0.20432	0.999995	84	3	-0.016545	0.58812	0.62788	0.999995	324	1	-0.016545
PDGFB	8	0.86372	0.86282	0.999995	440	0	0.01709	0.59284	0.63074	0.999995	325	1	0.01709
IDO1	8	0.94934	0.94952	0.999995	517	0	0.029001	0.59362	0.63111	0.999995	326	1	0.029001
HDAC3	8	0.027319	0.079534	0.881451	51	4	-0.05574	0.59673	0.63305	0.999995	327	1	-0.05574
SLC35C1	8	0.40546	0.54103	0.999995	233	1	-0.024957	0.60135	0.63598	0.999995	328	1	-0.024957
KCNU1	8	0.29764	0.43527	0.999995	176	1	0.0035011	0.60365	0.6374	0.999995	329	1	0.0035011
RFXAP	8	0.87882	0.87875	0.999995	450	0	-0.031229	0.60745	0.63926	0.999995	330	1	-0.031229
MBL2	8	0.40146	0.53719	0.999995	231	2	0.030788	0.60896	0.64008	0.999995	331	1	0.030788
MICA	8	0.49001	0.5957	0.999995	265	1	-0.0012414	0.60971	0.64051	0.999995	332	1	-0.0012414
CRIPAK	8	0.16434	0.30839	0.999995	125	1	-0.018777	0.61866	0.64645	0.999995	333	1	-0.018777
HLA-DMA	8	0.64303	0.67497	0.999995	321	1	0.015817	0.62233	0.64866	0.999995	334	1	0.015817
TAP2	8	0.26875	0.40703	0.999995	163	2	-0.030135	0.6303	0.654	0.999995	335	1	-0.030135
ABCF1	8	0.87358	0.87352	0.999995	445	0	0.024652	0.6353	0.65754	0.999995	336	1	0.024652
PIK3CA	8	0.111	0.226	0.999995	92	3	-0.018711	0.63742	0.65901	0.999995	337	1	-0.018711
LRRC32	8	0.98395	0.98393	0.999995	553	0	0.015951	0.64024	0.66093	0.999995	338	1	0.015951
SEPHS2	8	0.47556	0.5894	0.999995	260	1	-0.01264	0.64164	0.66174	0.999995	339	1	-0.01264
C5	8	0.72135	0.72791	0.999995	354	1	0.0046154	0.6465	0.66506	0.999995	340	1	0.0046154
MAPK3	8	0.93463	0.93389	0.999995	503	0	0.015196	0.64857	0.66649	0.999995	341	1	0.015196
FCGR2A	8	0.28702	0.42459	0.999995	170	2	-0.010393	0.64994	0.66754	0.999995	342	1	-0.010393
GPR183	8	0.30195	0.43958	0.999995	180	2	-0.053911	0.65538	0.67155	0.999995	343	1	-0.053911
MSRA	8	0.59982	0.65002	0.999995	306	1	-0.0084083	0.65673	0.67248	0.999995	344	1	-0.0084083
STK4	8	0.028967	0.083553	0.881451	55	4	-0.046505	0.65807	0.67342	0.999995	345	1	-0.046505
HLA-E	8	0.61046	0.65528	0.999995	310	1	-0.023471	0.66207	0.67634	0.999995	346	1	-0.023471
AP1AR	8	0.056182	0.13696	0.999995	67	3	-0.0025148	0.66604	0.67908	0.999995	347	1	-0.0025148
BRD2	8	0.23259	0.37303	0.999995	149	2	-0.011107	0.668	0.6805	0.999995	348	1	-0.011107
STK11	8	0.76655	0.76609	0.999995	381	1	0.0029691	0.66866	0.68099	0.999995	349	1	0.0029691
G6PC3	8	0.76607	0.76561	0.999995	380	1	-0.030467	0.67061	0.68246	0.999995	350	1	-0.030467
RCAN1	8	0.82664	0.82533	0.999995	416	0	-0.0087996	0.6719	0.68328	0.999995	351	1	-0.0087996
SPRED2	8	0.41346	0.54937	0.999995	239	2	0.0051776	0.67959	0.68865	0.999995	352	1	0.0051776
ZMAT5	8	0.52327	0.61101	0.999995	274	1	-0.026136	0.68587	0.69332	0.999995	353	1	-0.026136
TYRO3	8	0.68337	0.70058	0.999995	338	1	0.024906	0.68835	0.69515	0.999995	354	1	0.024906
CD40	8	0.36283	0.49914	0.999995	208	1	0.0032729	0.69082	0.69687	0.999995	355	1	0.0032729
TAB3	8	0.028658	0.082791	0.881451	54	3	-0.028464	0.69143	0.69729	0.999995	356	1	-0.028464
NOD1	8	0.07215	0.1639	0.999995	74	3	-0.036797	0.69204	0.6977	0.999995	357	1	-0.036797
CFH	8	0.96176	0.96229	0.999995	531	0	0.0035022	0.69326	0.69872	0.999995	358	1	0.0035022
WDR34	8	0.24164	0.38127	0.999995	152	1	0.016218	0.69509	0.70016	0.999995	359	1	0.016218
APLP1	8	0.41626	0.55222	0.999995	240	1	0.024724	0.70407	0.70778	0.999995	360	1	0.024724
LZTS1	8	0.43941	0.57379	0.999995	254	1	0.0054497	0.70466	0.70822	0.999995	361	1	0.0054497
CXCL10	8	0.034007	0.095945	0.921397	60	4	-0.043774	0.71051	0.71311	0.999995	362	1	-0.043774
CLCN4	8	0.22399	0.36454	0.999995	142	2	0.015083	0.71683	0.71852	0.999995	363	1	0.015083
DOCK8	8	0.023838	0.070745	0.843164	49	3	-0.013509	0.7174	0.71901	0.999995	364	1	-0.013509
S100A8	8	0.95796	0.95853	0.999995	526	0	0.010297	0.72022	0.72115	0.999995	365	1	0.010297
RAB18	8	0.96471	0.9652	0.999995	536	0	-0.0081405	0.72247	0.72304	0.999995	366	1	-0.0081405
DHX15	8	0.036052	0.10072	0.948676	62	4	-0.047143	0.72302	0.72361	0.999995	367	1	-0.047143
HLA-DOA	8	0.50596	0.60332	0.999995	269	1	0.0064769	0.72414	0.72466	0.999995	368	1	0.0064769
PIK3R1	8	0.083506	0.18207	0.999995	78	3	-0.0076445	0.72469	0.72504	0.999995	369	1	-0.0076445
MALT1	8	0.89366	0.89325	0.999995	464	0	0.020145	0.7258	0.72603	0.999995	370	1	0.020145
YEATS4	8	0.74404	0.74603	0.999995	367	1	-0.007513	0.72855	0.72851	0.999995	371	1	-0.007513
CLEC16A	8	0.5975	0.64869	0.999995	305	1	0.0023557	0.7291	0.72916	0.999995	372	1	0.0023557
SBDS	8	0.53393	0.61654	0.999995	277	1	-0.0042659	0.73128	0.73097	0.999995	373	1	-0.0042659
GAS6	8	0.29005	0.42736	0.999995	171	1	-0.032522	0.73398	0.73331	0.999995	374	1	-0.032522
TRAF6	8	0.051811	0.12979	0.999995	65	3	-0.051265	0.7356	0.73472	0.999995	375	1	-0.051265
STAT1	8	0.75427	0.7551	0.999995	372	1	0.0055379	0.73666	0.73559	0.999995	376	1	0.0055379
PABPC1	8	0.20695	0.34834	0.999995	134	2	0.0091699	0.73879	0.7375	0.999995	377	1	0.0091699
PSMB8	8	0.58654	0.64291	0.999995	298	1	-0.0038507	0.73932	0.73796	0.999995	378	1	-0.0038507
SEC61A1	8	0.35234	0.48935	0.999995	202	1	0.013147	0.73985	0.73837	0.999995	379	1	0.013147
UBE2F	8	0.39449	0.53049	0.999995	225	1	0.016562	0.74195	0.74026	0.999995	380	1	0.016562
GOT1	8	0.41946	0.55568	0.999995	243	1	0.031924	0.74248	0.74064	0.999995	381	1	0.031924
SLC26A4	8	0.84699	0.8455	0.999995	426	0	-0.010928	0.74508	0.74323	0.999995	382	1	-0.010928
SBNO2	8	0.0003124	0.0016579	0.031233	31	6	-0.10127	0.7456	0.7436	0.999995	383	1	-0.10127
UBE2L3	8	0.11397	0.23072	0.999995	95	3	-0.013288	0.7492	0.74708	0.999995	384	1	-0.013288
SPP1	8	0.97557	0.97609	0.999995	547	0	-0.0048162	0.75073	0.74865	0.999995	385	1	-0.0048162
ATG16L1	8	0.73345	0.73759	0.999995	361	1	0.024959	0.75175	0.74974	0.999995	386	1	0.024959
SOCS3	8	0.77037	0.76973	0.999995	384	1	-0.033333	0.75276	0.75052	0.999995	387	1	-0.033333
TAB1	8	0.63245	0.66851	0.999995	319	1	0.025027	0.75327	0.75093	0.999995	388	1	0.025027
CASP1	8	0.89244	0.89193	0.999995	461	0	0.027389	0.75527	0.75283	0.999995	389	1	0.027389
LGALS9	8	0.15268	0.29212	0.999995	119	3	-0.013717	0.75578	0.75328	0.999995	390	1	-0.013717
NSMCE2	8	0.51696	0.60821	0.999995	272	1	-0.027196	0.75876	0.75646	0.999995	391	1	-0.027196
NFKB2	8	2.0986e-05	8.4132e-05	0.002233	22	6	-0.13988	0.75974	0.75748	0.999995	392	1	-0.13988
BACH2	8	0.37883	0.51507	0.999995	218	1	0.016825	0.76073	0.75834	0.999995	393	1	0.016825
PPP2R1A	8	0.13451	0.26304	0.999995	106	3	-0.0049966	0.76655	0.76428	0.999995	394	1	-0.0049966
HSP90B1	8	0.796	0.79389	0.999995	400	0	-0.0034941	0.76703	0.76471	0.999995	395	1	-0.0034941
HLA-DRA	8	0.18123	0.32362	0.999995	129	2	-0.019249	0.76799	0.76568	0.999995	396	0	-0.019249
A4GALT	8	0.87554	0.87558	0.999995	447	0	-0.0065883	0.76847	0.76616	0.999995	397	0	-0.0065883
EIF5	8	0.14763	0.28427	0.999995	115	3	0.0044792	0.76942	0.76708	0.999995	398	0	0.0044792
RPN2	8	0.41745	0.55354	0.999995	242	2	-0.039449	0.76989	0.7677	0.999995	399	0	-0.039449
JAK2	8	0.38133	0.51754	0.999995	219	2	-0.0092035	0.77131	0.76933	0.999995	400	0	-0.0092035
NEUROD4	8	0.028581	0.082622	0.881451	53	4	-0.046671	0.77366	0.77148	0.999995	401	0	-0.046671
MAPK1	8	0.15141	0.29018	0.999995	116	3	-0.0067477	0.77552	0.77309	0.999995	402	0	-0.0067477
BRAF	8	0.92256	0.92226	0.999995	493	0	0.027583	0.77599	0.77356	0.999995	403	0	0.027583
CTPS1	8	0.86281	0.86192	0.999995	439	0	-0.0027938	0.77967	0.77742	0.999995	404	0	-0.0027938
ARPC4-TTLL3	8	0.36174	0.49803	0.999995	206	2	-0.030061	0.78103	0.77891	0.999995	405	0	-0.030061
NUMA1	8	0.26471	0.40319	0.999995	162	2	-0.010675	0.78194	0.77984	0.999995	406	0	-0.010675
MED30	8	0.63601	0.67063	0.999995	320	1	-0.0046597	0.78598	0.78349	0.999995	407	0	-0.0046597
MAX	8	0.11397	0.23072	0.999995	94	2	0.014533	0.78642	0.78393	0.999995	408	0	0.014533
IL17RA	8	0.30141	0.43916	0.999995	179	1	-0.0077738	0.78951	0.78726	0.999995	409	0	-0.0077738
EGFR	8	0.64373	0.67547	0.999995	322	1	7.3186e-05	0.79039	0.78818	0.999995	410	0	7.3186e-05
CCR6	8	0.3967	0.53257	0.999995	227	1	-0.0076693	0.79083	0.78864	0.999995	411	0	-0.0076693
PCDH7	8	0.92053	0.92002	0.999995	490	0	0.017156	0.79126	0.78909	0.999995	412	0	0.017156
RIC8B	8	0.84897	0.84748	0.999995	428	0	0.017834	0.79213	0.78996	0.999995	413	0	0.017834
MICB	8	0.23216	0.37271	0.999995	148	2	-0.013009	0.79256	0.79037	0.999995	414	0	-0.013009
TAP1	8	0.13607	0.26555	0.999995	108	2	-0.0303	0.793	0.79081	0.999995	415	0	-0.0303
CCDC88B	8	0.72247	0.72875	0.999995	355	1	0.010572	0.79343	0.79122	0.999995	416	0	0.010572
NR3C1	8	0.48523	0.59381	0.999995	263	1	-0.015284	0.79515	0.79303	0.999995	417	0	-0.015284
ATAD2B	8	0.55716	0.62831	0.999995	286	1	0.016599	0.79686	0.79474	0.999995	418	0	0.016599
GPAA1	8	0.84995	0.84849	0.999995	429	0	0.0052557	0.80149	0.7995	0.999995	419	0	0.0052557
BTK	8	0.95288	0.9532	0.999995	522	0	0.014436	0.80273	0.80074	0.999995	420	0	0.014436
KIAA1683	8	0.0060826	0.024364	0.33877	42	4	-0.047223	0.80521	0.80349	0.999995	421	0	-0.047223
PPP1R10	8	0.88998	0.88984	0.999995	458	0	-0.019252	0.80603	0.80426	0.999995	422	0	-0.019252
CR1	8	0.8416	0.84026	0.999995	423	0	0.0074069	0.80643	0.80455	0.999995	423	0	0.0074069
MAP2K4	8	0.89839	0.89798	0.999995	467	0	-0.0015923	0.80927	0.80766	0.999995	424	0	-0.0015923
CEBPG	8	0.93742	0.93692	0.999995	506	0	-0.0021416	0.81247	0.81089	0.999995	425	0	-0.0021416
NCF4	8	0.47458	0.58881	0.999995	259	1	-0.011189	0.81286	0.81127	0.999995	426	0	-0.011189
AXL	8	0.73826	0.7415	0.999995	364	1	0.017195	0.82025	0.81922	0.999995	427	0	0.017195
GSDMC	8	0.92649	0.9259	0.999995	495	0	0.02263	0.82516	0.82392	0.999995	428	0	0.02263
EGR1	8	0.99477	0.9948	0.999995	567	0	0.025039	0.82553	0.82426	0.999995	429	0	0.025039
IL6ST	8	0.79728	0.79515	0.999995	402	0	-0.0091835	0.82738	0.82613	0.999995	430	0	-0.0091835
SAMD9	8	0.73879	0.7419	0.999995	365	1	-0.012279	0.82885	0.82756	0.999995	431	0	-0.012279
PIP4K2A	8	0.90492	0.90406	0.999995	474	0	0.0033392	0.82958	0.82819	0.999995	432	0	0.0033392
MUC22	8	0.53831	0.61857	0.999995	278	1	-0.011326	0.82995	0.82859	0.999995	433	0	-0.011326
CEBPA	8	0.85092	0.84936	0.999995	430	0	-0.0099347	0.8314	0.83016	0.999995	434	0	-0.0099347
PRKRA	8	0.62887	0.6661	0.999995	316	1	0.01227	0.83284	0.83164	0.999995	435	0	0.01227
PRKCH	8	0.24029	0.38007	0.999995	151	1	-0.005751	0.83391	0.83274	0.999995	436	0	-0.005751
ERBB2	8	0.40079	0.53655	0.999995	230	2	-0.0064792	0.83462	0.83347	0.999995	437	0	-0.0064792
TBX1	8	0.73666	0.74018	0.999995	362	1	0.015163	0.83498	0.83378	0.999995	438	0	0.015163
NIPAL2	8	0.30467	0.44236	0.999995	182	2	-0.01997	0.83533	0.8341	0.999995	439	0	-0.01997
TRADD	8	0.76751	0.76702	0.999995	382	1	0.00091927	0.83604	0.83475	0.999995	440	0	0.00091927
KIDINS220	8	0.99906	0.99905	0.999995	574	0	0.027201	0.84228	0.84095	0.999995	441	0	0.027201
C1orf106	8	0.35293	0.48983	0.999995	203	2	0.007553	0.84397	0.84249	0.999995	442	0	0.007553
AAGAB	8	0.33323	0.47082	0.999995	194	2	-0.036827	0.84465	0.84317	0.999995	443	0	-0.036827
CARD6	8	0.77225	0.77145	0.999995	385	1	-0.0069582	0.84599	0.84453	0.999995	444	0	-0.0069582
ZNF384	8	0.53918	0.61901	0.999995	279	1	0.0095452	0.84632	0.84488	0.999995	445	0	0.0095452
RFX5	8	0.96293	0.9634	0.999995	534	0	-0.0098425	0.84765	0.84615	0.999995	446	0	-0.0098425
ZCCHC11	8	0.98777	0.98751	0.999995	558	0	0.0054283	0.84897	0.84748	0.999995	447	0	0.0054283
BBS9	8	0.41304	0.54886	0.999995	238	1	0.0069959	0.85477	0.85357	0.999995	448	0	0.0069959
CTBP1	8	0.89317	0.89269	0.999995	463	0	-0.003971	0.85509	0.85386	0.999995	449	0	-0.003971
PTPN2	8	0.90837	0.90795	0.999995	477	0	0.0153	0.85572	0.85453	0.999995	450	0	0.0153
TOLLIP	8	0.17555	0.31862	0.999995	127	2	-0.025699	0.85853	0.85748	0.999995	451	0	-0.025699
NR1H3	8	0.31508	0.45283	0.999995	185	1	-0.015356	0.85884	0.85771	0.999995	452	0	-0.015356
MAPK7	8	0.86038	0.85951	0.999995	437	0	0.012436	0.86038	0.85951	0.999995	453	0	0.012436
TGFB1	8	0.30059	0.43819	0.999995	178	2	-0.035577	0.8613	0.86036	0.999995	454	0	-0.035577
CARD9	8	0.7134	0.72222	0.999995	351	1	0.016056	0.86521	0.86452	0.999995	455	0	0.016056
HLA-F	8	0.90942	0.90902	0.999995	479	0	-0.0033354	0.86757	0.86714	0.999995	456	0	-0.0033354
RAB5C	8	0.71853	0.72588	0.999995	353	1	-0.0089211	0.86989	0.8696	0.999995	457	0	-0.0089211
TMEM70	8	0.77599	0.77446	0.999995	388	1	-0.029453	0.87161	0.87144	0.999995	458	0	-0.029453
KAT2A	8	0.94379	0.94352	0.999995	513	0	-0.0066424	0.87189	0.87175	0.999995	459	0	-0.0066424
BCL10	8	0.83212	0.83082	0.999995	418	0	-0.016618	0.87415	0.87421	0.999995	460	0	-0.016618
ZMIZ1	8	0.11027	0.22483	0.999995	91	3	-0.029774	0.87774	0.87779	0.999995	461	0	-0.029774
COMMD7	8	0.29132	0.42851	0.999995	172	2	-0.0030958	0.87828	0.87831	0.999995	462	0	-0.0030958
GNAS	8	0.85635	0.85514	0.999995	434	0	0.016288	0.8807	0.88055	0.999995	463	0	0.016288
MEF2C	8	0.79813	0.79606	0.999995	404	0	0.015451	0.88177	0.88165	0.999995	464	0	0.015451
IL1B	8	0.40872	0.54451	0.999995	235	2	-0.0013162	0.8823	0.88221	0.999995	465	0	-0.0013162
DDAH2	8	0.15183	0.29081	0.999995	117	3	0.0096731	0.88256	0.88248	0.999995	466	0	0.0096731
TIRAP	8	0.8332	0.83203	0.999995	419	0	-0.0031772	0.88282	0.8827	0.999995	467	0	-0.0031772
PDPK1	8	0.69326	0.707	0.999995	342	1	0.014479	0.88361	0.88351	0.999995	468	0	0.014479
HLA-G	8	0.93772	0.93722	0.999995	507	0	-0.004089	0.88387	0.88372	0.999995	469	0	-0.004089
C1GALT1C1L	8	0.62597	0.66442	0.999995	314	1	0.012629	0.88517	0.88508	0.999995	470	0	0.012629
NPL	8	0.72745	0.73278	0.999995	356	1	0.00031376	0.88594	0.8858	0.999995	471	0	0.00031376
WDR61	8	0.64925	0.67884	0.999995	323	1	0.0077641	0.89122	0.8908	0.999995	472	0	0.0077641
CTSB	8	0.40012	0.53568	0.999995	229	2	-0.026119	0.8951	0.89465	0.999995	473	0	-0.026119
PPIF	8	0.73182	0.73634	0.999995	358	1	-0.012479	0.89628	0.89566	0.999995	474	0	-0.012479
HLA-DRB1	8	0.24701	0.38621	0.999995	155	1	-0.012497	0.89652	0.89596	0.999995	475	0	-0.012497
SLC35A1	8	0.11735	0.23629	0.999995	96	3	-0.019351	0.89699	0.89657	0.999995	476	0	-0.019351
ATF1	8	0.80562	0.80388	0.999995	407	0	0.0085836	0.90271	0.90214	0.999995	477	0	0.0085836
JAGN1	8	0.33574	0.47303	0.999995	196	1	0.017216	0.90558	0.90475	0.999995	478	0	0.017216
CASP4	8	0.70818	0.71811	0.999995	349	1	-0.015502	0.9058	0.90499	0.999995	479	0	-0.015502
CD14	8	0.0053762	0.021741	0.309672	41	3	-0.049839	0.90601	0.90521	0.999995	480	0	-0.049839
MAP3K1	8	0.36242	0.49874	0.999995	207	2	0.012633	0.90645	0.90567	0.999995	481	0	0.012633
YY1	8	0.23126	0.37185	0.999995	147	2	-0.039944	0.90921	0.90881	0.999995	482	0	-0.039944
CRK	8	0.68274	0.70006	0.999995	337	1	-0.01972	0.91313	0.91267	0.999995	483	0	-0.01972
